id,code,name,prefecture,address,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24


196.0,331824.0,フルタ歯科医院,〒963－8861,郡山市鶴見坦１－６－３,024-938-4181,古田　倫郎,古田　倫郎 / 新規 / 令6. 5. 1,昭60. 5. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

197.0,331881.0,松井歯科医院,〒963－0111,郡山市安積町荒井字前田１１－１,024-946-3244,松井　茂,松井　茂 / 新規 / 令4. 3. 1,昭61. 3. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

198.0,332046.0,南山歯科医院,〒963－0111,郡山市安積町荒井字万海５０－８,024-946-1844,南山　秀樹,南山　秀樹 / 新規 / 令5. 9. 1,昭62. 5. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

199.0,332129.0,まつい歯科医院,〒963－0201,郡山市大槻町字城ノ内６６－２,024-952-2172,松井　美夫,松井　美夫 / 新規 / 令5. 11. 2,昭62. 11. 2,歯 / 現存,診療所,,,,,,,,,,,,,,

200.0,332186.0,安積台遠藤歯科医院,〒963－0102,郡山市安積町笹川字北向６－２４,024-945-4118,遠藤　正道,遠藤　正道 / 新規 / 令6. 9. 3,昭63. 9. 3,歯 / 現存,診療所,,,,,,,,,,,,,,

201.0,332210.0,宗形歯科医院,〒963－0204,郡山市土瓜１－５６,024-951-5575,宗形　博子,宗形　博子 / 新規 / 令6. 11. 10,昭63. 11. 10,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

202.0,332236.0,柳橋歯科,〒963－0831,郡山市中田町柳橋字町４４５－１,024-973-3011,古俣　靜生,古俣　靜生 / 新規 / 令4. 1. 9,平元. 1. 9,歯 / 現存,診療所,,,,,,,,,,,,,,

203.0,332277.0,大柳歯科クリニック,〒963－8041,郡山市富田町字久ノ内１１２,024-951-9969,医療法人大柳会　理事長　大柳　俊一,大柳　俊一 / 組織変更 / 令4. 9. 1,平元. 9. 1,歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

204.0,332285.0,ヨコタ歯科医院,〒963－0116,郡山市安積荒井本町３４,024-946-1862,横田　昌彦,横田　昌彦 / 新規 / 令4. 10. 2,平元. 10. 2,一般歯科　小歯　口腔外科 / 現存,診療所,,,,,,,,,,,,,,

205.0,332319.0,冨塚歯科医院,〒963－0119,郡山市巳六段６５番地,024-945-8881,冨塚　重幸,冨塚　重幸 / 新規 / 令4. 12. 7,平元. 12. 7,歯 / 現存,診療所,,,,,,,,,,,,,,

206.0,332335.0,山本歯科医院,〒963－8846,郡山市久留米４－１８１,024-945-1182,山本　秀,山本　秀 / 新規 / 令5. 2. 2,平2. 2. 2,歯 / 現存,診療所,,,,,,,,,,,,,,

207.0,332350.0,くめ歯科医院,〒963－8841,郡山市字山崎４２－１０,024-935-4611,粂　政夫,粂　政夫 / 新規 / 令5. 9. 1,平2. 6. 5,歯 / 現存,診療所,,,,,,,,,,,,,,

208.0,332376.0,スマイル歯科クリニック,〒963－8041,郡山市富田町字舘南２９－２,024-951-4182,鈴木　啓之,鈴木　啓之 / 新規 / 令6. 2. 1,平3. 2. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

209.0,332384.0,村上歯科医院,〒963－8025,郡山市桑野２－３４－１３,024-931-0088,村上　良一,村上　良一 / 新規 / 令6. 3. 3,平3. 3. 3,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

210.0,332392.0,医療法人東部歯科クリニック,〒963－8811,郡山市方八町２－１１－１７,024-944-8484,医療法人東部歯科クリニック　理事長　山田　善江,山田　善江 / 組織変更 / 令6. 4. 1,平3. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

211.0,332400.0,高橋歯科医院,〒963－0534,郡山市日和田町日和田１５６－６,024-958-5432,高橋　亘,高橋　亘 / 新規 / 令6. 5. 1,平3. 5. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

212.0,332533.0,羽鳥歯科医院,〒963－8851,郡山市開成２－２９－１１,024-923-3111,羽鳥　雄三,羽鳥　雄三 / 新規 / 令5. 1. 1,平5. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

213.0,332574.0,みほた歯科医院,〒963－0128,郡山市三穂田町駒屋字石橋４０－２,024-954-2830,市野澤　正和,市野澤　正和 / 新規 / 令5. 9. 1,平5. 5. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

214.0,332608.0,橋本歯科医院,〒963－8813,郡山市芳賀２－１２－１４,024-944-2143,橋本　信一,橋本　信一 / 移動 / 令5. 9. 1,平5. 9. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

215.0,332624.0,いわた歯科医院,〒963－8014,郡山市虎丸町７－２,024-934-6480,磐田　茂,磐田　茂 / 新規 / 令5. 12. 1,平5. 12. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

216.0,332640.0,フレンド歯科,〒963－8052,郡山市八山田５－８１,024-938-9999,清野　宏枝,清野　宏枝 / 新規 / 令6. 4. 1,平6. 4. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

217.0,332665.0,宗像歯科クリニック,〒963－8025,郡山市桑野５－１１－５,0249-38-8167,宗像　健児,宗像　健児 / 新規 / 令6. 5. 1,平6. 5. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

218.0,332715.0,宮本歯科医院,〒963－8002,郡山市駅前１－８－２０,024-922-0771,宮本　七重,宮本　七重 / 交代 / 令6. 9. 27,平6. 9. 27,歯 / 現存,診療所,,,,,,,,,,,,,,

219.0,332723.0,八幡歯科医院,〒963－8044,郡山市備前舘１－１４２,024-935-9351,八幡　公章,八幡　公章 / 新規 / 令3. 12. 1,平6. 12. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

220.0,332749.0,今泉俊一歯科医院,〒963－0102,郡山市安積町笹川字荒池渕１１－１１,024-947-6480,今泉　俊一,今泉　俊一 / 新規 / 令4. 4. 1,平7. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

221.0,332772.0,上村歯科医院,〒963－0725,郡山市田村町金屋字杉ノ宮１５－３,024-943-2723,上村　勝弘,上村　勝弘 / 新規 / 令4. 5. 1,平7. 5. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

222.0,332798.0,佐久間歯科医院,〒963－8005,郡山市清水台１－６－１９　八幡第１ビル２Ｆ,024-923-5664,医療法人佐久間歯科医院　理事長　佐久間　盛徳,佐久間　盛徳 / 新規 / 令4. 10. 1,平7. 10. 1,歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

223.0,332814.0,守山デンタルクリニック,〒963－1154,郡山市田村町岩作字穂多礼９－２,024-955-3200,中里　泰宏,中里　泰宏 / 新規 / 令5. 3. 1,平8. 3. 1,歯　小歯 / 休止,診療所,,,,,,,,,,,,,,

224.0,332822.0,あさい歯科クリニック,〒963－8044,郡山市備前舘１－２６,024-924-2224,浅井　政一,浅井　政一 / 新規 / 令5. 9. 1,平8. 4. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

225.0,332848.0,市場歯科医院,〒963－0922,郡山市西田町三町目字松ケ作１０４－４,024-972-2400,市場　正,市場　正 / 新規 / 令5. 9. 1,平8. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

226.0,332855.0,医療法人郡司歯科医院,〒963－0201,郡山市大槻町字広町４６－３,024-952-0584,医療法人郡司歯科医院　理事長　郡司　伊勢夫,郡司　伊勢夫 / 組織変更 / 令5. 9. 1,平8. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

227.0,332871.0,石川歯科医院,〒963－8861,郡山市鶴見坦２－１７－１４,024-923-8684,森　絹代,森　絹代 / 新規 / 令5. 10. 1,平8. 10. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

228.0,332889.0,いしい歯科医院,〒963－8052,郡山市八山田３－２１２,024-923-8241,石井　経久,石井　経久 / 新規 / 令5. 11. 1,平8. 11. 1,小歯　矯歯　歯 / 現存,診療所,,,,,,,,,,,,,,

229.0,332913.0,緑ケ丘歯科クリニック,〒963－0702,郡山市緑ケ丘東３－１－６,024-942-7077,桑野　圭太,桑野　圭太 / 新規 / 令6. 4. 1,平9. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

230.0,332921.0,医療法人　藤田歯科医院,〒963－0101,郡山市安積町日出山字大洲河原７,024-943-6680,医療法人翠和会　理事長　藤田　富夫,藤田　富夫 / 組織変更 / 令6. 4. 1,平9. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

231.0,332939.0,西ノ内歯科クリニック,〒963－8022,郡山市西ノ内１ー１１ー１２カーサ国分１０２・１０３,024-938-8288,野口　竜実,野口　竜実 / 新規 / 令6. 6. 1,平9. 6. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

232.0,332962.0,阪本歯科クリニック,〒963－0726,郡山市田村町下行合字御膳前２ー１,024-956-4511,阪本　義之,阪本　義之 / 新規 / 令6. 9. 1,平9. 9. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

233.0,332988.0,おおうち歯科医院,〒963－0201,郡山市大槻町字南反田７－１,024-962-0648,大内　雅宣,大内　雅宣 / 新規 / 令3. 12. 1,平9. 12. 1,歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

234.0,332996.0,児玉歯科医院,〒963－0209,郡山市御前南一丁目９８,024-966-3210,児玉　忠彦,児玉　忠彦 / 新規 / 令4. 1. 12,平10. 1. 12,歯 / 現存,診療所,,,,,,,,,,,,,,

235.0,333077.0,朝日ケ丘歯科医院,〒963－0209,郡山市御前南２丁目８７,024-951-3030,橋本　巌,橋本　巌 / 新規 / 令4. 10. 1,平10. 10. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

236.0,333085.0,アート歯科,〒963－8812,郡山市松木町２－８８イオンタウン郡山内,024-942-4182,崎原　浩,崎原　浩 / 新規 / 令4. 12. 3,平10. 12. 3,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

237.0,333150.0,わたなべ歯科クリニック,〒963－0107,郡山市安積２－１８,024-937-2345,渡邊　哲,渡邊　哲 / 新規 / 令5. 12. 1,平11. 12. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

238.0,333200.0,ホワイト歯科クリニック,〒963－8862,郡山市菜根３－１５－２０,024-938-1333,鈴木　茂子,鈴木　茂子 / 新規 / 令6. 2. 1,平12. 2. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

239.0,333291.0,ローズマリー歯科クリニック,〒963－0541,郡山市喜久田町堀之内字秋殿前６－３富士川ビル内,024-959-3454,橋本　幸扶,橋本　幸扶 / 交代 / 令6. 7. 1,平12. 7. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

240.0,333309.0,きたばたけ歯科医院,〒963－8071,郡山市富久山町久保田字我妻２３－３,024-925-2588,北畠　秀樹,北畠　秀樹 / 交代 / 令6. 9. 1,平12. 9. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

241.0,333366.0,古川歯科医院,〒963－8835,郡山市小原田１－１５－１３,024-944-3031,鈴木　智子,鈴木　智子 / 交代 / 令元. 9. 1,平13. 9. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

242.0,333390.0,永山歯科クリニック,〒963－8017,郡山市長者１－８－９,024-933-4439,永山　隆治,永山　隆治 / 移動 / 令元. 11. 16,平13. 11. 16,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

243.0,333408.0,牧歯科医院,〒963－8053,郡山市八山田西五丁目５２,024-991-8225,牧　正,牧　正 / 新規 / 令2. 1. 8,平14. 1. 8,歯 / 現存,診療所,,,,,,,,,,,,,,

244.0,333432.0,竹島デンタルクリニック,〒963－8862,郡山市菜根２－１２－９,024-922-1729,竹島　弘二,竹島　弘二 / 移動 / 令2. 1. 8,平14. 1. 8,歯 / 現存,診療所,,,,,,,,,,,,,,

245.0,333440.0,駅前ときわ歯科,〒963－8002,郡山市駅前１－９－１０,024-991-1819,常盤　一哉,常盤　一哉 / 新規 / 令2. 2. 1,平14. 2. 1,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

246.0,333465.0,しま歯科クリニック,〒963－8034,郡山市島１丁目５－１０,024-991-7727,野田　和正,野田　和正 / 新規 / 令2. 9. 2,平14. 9. 2,歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

247.0,333473.0,ニコニコ歯科医院,〒963－0112,郡山市安積町成田字高田７３－１,024-937-2203,塚本　朋宏,塚本　朋宏 / 新規 / 令2. 10. 4,平14. 10. 4,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

248.0,333531.0,安積歯科・こども歯科,〒963－0107,郡山市安積３－３３１,024-937-4418,医療法人　安積歯科・こども歯科　理事長　中山　寿賀子,中山　寿賀子 / 組織変更 / 令3. 10. 1,平15. 10. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

249.0,333572.0,外島歯科医院,〒963－8052,郡山市八山田６－６６,024-933-1655,外島　篤,外島　篤 / 新規 / 令4. 1. 5,平16. 1. 5,歯 / 現存,診療所,,,,,,,,,,,,,,

250.0,333580.0,いまむら歯科クリニック,〒963－8014,郡山市虎丸町２４－１,024-933-3095,今村　一路,今村　一路 / 交代 / 令4. 1. 1,平16. 1. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

251.0,333622.0,朝日歯科医院,〒963－8024,郡山市朝日３－５－１７丸善朝日ビル１０２,024-938-5872,福地　健,福地　健 / 交代 / 令4. 3. 1,平16. 3. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

252.0,333648.0,まつかわ歯科医院,〒963－0105,郡山市安積町長久保３－４－１５,024-937-2221,松川　大一郎,松川　大一郎 / 新規 / 令4. 7. 6,平16. 7. 6,歯 / 現存,診療所,,,,,,,,,,,,,,

253.0,333705.0,美術館通り　武藤歯科医院,〒963－8803,郡山市横塚２－１５－１０,024-942-5505,医療法人　実功会　理事長　武藤　俊介,武藤　俊介 / 組織変更 / 令5. 9. 1,平17. 5. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

254.0,333747.0,猪去歯科医院,〒963－8052,郡山市八山田１－５８,024-939-7022,医療法人　真和会　理事長　猪去　富次郎,猪去　富次郎 / 組織変更 / 令5. 10. 3,平17. 10. 3,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

255.0,333754.0,希望ケ丘歯科クリニック,〒963－0201,郡山市大槻町字西ノ宮西９２－９,024-951-0002,医療法人　愛秀会　理事長　武川　秀之,武川　陽子 / 移動 / 令6. 2. 23,平18. 2. 23,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

256.0,333788.0,くろだ歯科・矯正歯科クリニック,〒963－8071,郡山市富久山町久保田字石堂３１－４,024-927-5578,黒田　裕,黒田　裕 / 新規 / 令6. 7. 1,平18. 7. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

257.0,333820.0,中嶋デンタルクリニック,〒963－0552,郡山市東原２丁目１１９番地,024-934-8341,中嶋　晋也,中嶋　晋也 / 新規 / 令7. 4. 2,平19. 4. 2,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

258.0,333846.0,福内歯科医院,〒963－8874,郡山市深沢２－３－３,024-939-2952,医療法人福清会　理事長　福内　秀和,福内　秀和 / 組織変更 / 令7. 4. 1,平19. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

259.0,333861.0,井上歯科医院,〒963－8871,郡山市本町１－１５－６,024-922-1588,井上　文美子,井上　文美子 / 交代 / 令7. 3. 3,平19. 3. 3,歯 / 現存,診療所,,,,,,,,,,,,,,

260.0,333879.0,医療法人健幸会さくら歯科クリニック,〒963－8034,郡山市島２－４８－１７,024-990-1151,医療法人健幸会　理事長　照屋　祐,有馬　英夫 / 組織変更 / 令7. 4. 10,平19. 4. 10,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

261.0,333895.0,水島歯科クリニック,〒963－8041,郡山市富田町字大徳南１７－１１,024-953-8418,水島　睦子,水島　睦子 / 新規 / 令7. 6. 1,平19. 6. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

262.0,333911.0,くるまだ歯科,〒963－0209,郡山市御前南１丁目１０,024-952-1717,車田　和彦,車田　和彦 / 移動 / 令元. 7. 3,平19. 7. 3,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

263.0,333929.0,根本歯科医院,〒963－8002,郡山市駅前１丁目２－９号,024-932-1007,根本　秀明,根本　秀明 / 交代 / 令元. 7. 1,平19. 7. 1,歯　矯歯　歯外　小歯 / 現存,診療所,,,,,,,,,,,,,,

264.0,333952.0,あおぞら歯科クリニック,〒963－8048,郡山市富田西二丁目２６８番地,024-962-4618,新井　英俊,新井　英俊 / 新規 / 令元. 10. 1,平19. 10. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

265.0,333978.0,医療法人慈繁会付属デンタルヘルスクリニック,〒963－8841,郡山市山崎１７３,024-921-8020,医療法人慈繁会　理事長　土屋　繁之,北野　善太 / 新規 / 令元. 11. 1,平19. 11. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

266.0,333994.0,郡山ユニバース歯科クリニック,〒963－8003,郡山市燧田１９５エスパル郡山店本館１階,024-925-7681,医療法人ａｌｏｈａ　理事長　山下　康平,山下　康平 / 組織変更 / 令元. 10. 1,平19. 10. 1,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

267.0,334018.0,どんぐり歯科医院,〒963－8061,郡山市富久山町福原字一里坦３,024-995-3332,岡本　一兵,岡本　一兵 / 交代 / 令元. 10. 15,平19. 10. 15,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

268.0,334026.0,医療法人藤の会　和歯科クリニック,〒963－8048,郡山市富田西五丁目１３３番地,024-954-5535,医療法人藤の会　理事長　佐藤　和宏,佐藤　和宏 / 移動 / 令元. 11. 1,平19. 11. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

269.0,334034.0,コスモス歯科医院,〒963－0201,郡山市大槻町字室ノ木北１０－２,024-961-1839,小板橋　渉,小板橋　渉 / 新規 / 令2. 5. 12,平20. 5. 12,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

270.0,334042.0,おとろ歯科医院,〒963－8047,郡山市富田東二丁目４０３,024-954-6040,田代　俊男,田代　俊男 / 新規 / 令2. 5. 1,平20. 5. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

271.0,334067.0,Ｋｉｄ’ｓ　ＤｅｎｔａｌＣｌｉｎｉｃ　ＢＲＥＥＺＥ,〒963－8071,郡山市富久山町久保田字伊賀河原８４－３,024-925-7770,三田　明,三田　明 / 移動 / 令2. 10. 1,平20. 10. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

272.0,334075.0,たくみ歯科医院,〒963－0552,郡山市東原３丁目１８３番地,024-954-7988,小松　巧,小松　巧 / 新規 / 令2. 12. 1,平20. 12. 1,歯　歯外　小歯 / 現存,診療所,,,,,,,,,,,,,,

273.0,334083.0,大徳歯科医院,〒963－8041,郡山市富田町字大徳南９－１２,024-951-6876,松井　元幸,松井　元幸 / 新規 / 令3. 4. 1,平21. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

274.0,334133.0,ワイズ　デンタル　クリニック,〒963－1246,郡山市田村町谷田川字表前７７,024-965-1900,阪本　祐紀,阪本　祐紀 / 新規 / 令3. 9. 1,平21. 9. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

275.0,334141.0,デンタルクリニック桜,〒963－0534,郡山市日和田町字大山田１７－１,024-973-6568,岡崎　崇,岡崎　崇 / 新規 / 令3. 10. 10,平21. 10. 10,歯　矯歯　歯外　小歯 / 現存,診療所,,,,,,,,,,,,,,

276.0,334158.0,クレール歯科医院,〒963－8878,郡山市堤下町１－７５,024-932-1032,鈴木　正晃,鈴木　正晃 / 移動 / 令3. 11. 1,平21. 11. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

277.0,334182.0,たんぽぽ歯科医院,〒963－8061,郡山市富久山町福原字東苗内６－１,024-973-7566,佐藤　直樹,佐藤　直樹 / 新規 / 令4. 3. 1,平22. 3. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

278.0,334224.0,ポテト歯科クリニック,〒963－8845,郡山市字名倉３５３,024-983-3831,根本　靖裕,根本　靖裕 / 新規 / 令5. 2. 3,平23. 2. 3,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

279.0,334281.0,歯科　大内クリニック,〒963－8005,郡山市清水台１丁目８－７,024-933-8244,大内　祥仁,大内　祥仁 / 交代 / 令5. 10. 1,平23. 10. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

280.0,334299.0,阪本歯科医院,〒963－1155,郡山市田村町守山字中町２６－９,024-955-3110,杉本　さやか,杉本　さやか / 交代 / 令6. 5. 1,平24. 5. 1,歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

281.0,334307.0,ひまわり歯科医院,〒963－8822,郡山市昭和２－３－１０,024-941-3582,常田　直嗣,常田　直嗣 / 移動 / 令6. 5. 25,平24. 5. 25,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

282.0,334315.0,きらきら歯科クリニック,〒963－8053,郡山市八山田西一丁目５１番地,024-925-5461,医療法人　健幸会　理事長　照屋　祐,岡田　隆寛 / 交代 / 令6. 7. 1,平24. 7. 1,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

283.0,334364.0,本田歯科クリニック,〒963－8861,郡山市鶴見坦３－１－３,024-922-5454,本田　和憲,本田　和憲 / 組織変更 / 令7. 1. 1,平25. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

284.0,334372.0,かいせい歯科クリニック,〒963－8035,郡山市希望ケ丘１１－１９,024-952-0002,坂井　宏文,坂井　宏文 / 新規 / 令7. 6. 1,平25. 6. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

285.0,334398.0,ごん歯科医院,〒963－8835,郡山市小原田三丁目１６番１９号,024-942-7677,医療法人ごん歯科医院　理事長　権　章武,權　章武 / 組織変更 / 令元. 10. 1,平25. 10. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

286.0,334406.0,医療法人ぬかざわ歯科医院,〒963－8025,郡山市桑野二丁目２０番１７号ジネックスビル２０３,024-990-0418,医療法人ぬかざわ歯科医院　理事長　糠沢　真壱,糠沢　真壱 / 組織変更 / 令元. 11. 1,平25. 11. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

287.0,334422.0,高原歯科クリニック,〒963－0205,郡山市堤三丁目１９７－２,024-962-3116,高原　一雄,高原　一雄 / 移動 / 令2. 1. 1,平26. 1. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

288.0,334430.0,すずらん歯科クリニック,〒963－8833,郡山市香久池二丁目７－２４,024-953-8351,桑名　利枝,桑名　利枝 / 新規 / 令2. 4. 1,平26. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

289.0,334448.0,宝沢伊藤歯科医院,〒963－8061,郡山市富久山町福原字沼下５５番地１３２号,024-924-0888,医療法人社団　宝沢伊藤歯科医院　理事長　伊藤　克紀,伊藤　克紀 / 組織変更 / 令2. 4. 1,平26. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

290.0,334463.0,にいつま歯科医院,〒963－8877,郡山市堂前町５－１９日専連郡山ビル２Ｆ,024-983-3722,新妻　学,新妻　学 / 新規 / 令2. 5. 1,平26. 5. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

291.0,334489.0,釜田歯科医院,〒963－8023,郡山市緑町１－８ＮＯＶＡ白亜１０３号室,024-954-9099,釜田　朗,釜田　朗 / 新規 / 令2. 7. 1,平26. 7. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

292.0,334505.0,エムズデンタルクリニック,〒963－0105,郡山市安積町長久保二丁目７－９,024-983-8158,五月女　稔,五月女　稔 / 新規 / 令2. 10. 2,平26. 10. 2,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

293.0,334513.0,永井歯科医院,〒963－8051,郡山市富久山町八山田字稲荷林２６番地１１１,024-933-0114,医療法人　永井歯科医院　理事長　永井　光男,永井　宜子 / 組織変更 / 令2. 10. 1,平26. 10. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

294.0,334521.0,歯科医院美緒,〒963－8846,郡山市久留米六丁目５３番地の５,024-946-8444,医療法人　さぎりの会　理事長　園田　正人,園田　美緒 / 組織変更 / 令2. 11. 1,平26. 11. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

295.0,334539.0,渡辺医院歯科,〒963－0108,郡山市笹川２丁目２０３番地渡辺医院ビル２Ｆ,024-946-4647,渡辺　喜久夫,渡辺　喜久夫 / 組織変更 / 令3. 1. 1,平27. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

296.0,334562.0,赤木デンタルオフィス,〒963－8006,郡山市赤木町１２番１７号,024-926-0004,医療法人　永井歯科医院　理事長　永井　光男,永井　光男 / 新規 / 令3. 6. 1,平27. 6. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

297.0,334570.0,しろくま歯科医院,〒963－8047,郡山市富田東四丁目１５２,024-935-4690,医療法人　弓弦会　理事長　猪狩　弓彦,猪狩　弓彦 / 組織変更 / 令3. 6. 1,平27. 6. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

298.0,334596.0,中村歯科医院,〒963－8005,郡山市清水台２－７－２５,024-932-2625,中村　慎介,中村　慎介 / 交代 / 令4. 1. 1,平28. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

299.0,334604.0,キリン歯科医院,〒963－8041,郡山市富田町字下西田４６－４,024-954-8500,飯村　秀彦,飯村　秀彦 / 新規 / 令4. 4. 1,平28. 4. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

300.0,334638.0,郡山ラポール歯科,〒963－0209,郡山市御前南５丁目７４番,024-962-0830,渡辺　典久,渡辺　典久 / 移動 / 令4. 6. 20,平28. 6. 20,歯　歯外　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

301.0,334646.0,ゆきあい歯科クリニック,〒963－0726,郡山市田村町下行合字根柄巻２０－２,024-954-7762,鷲塚　将人,鷲塚　将人 / 新規 / 令4. 10. 1,平28. 10. 1,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,

302.0,334661.0,うすい歯科医院,〒963－8071,郡山市富久山町久保田字梅田７８番地,024-990-1121,医療法人社団光進会　理事長　薄井　隆,薄井　隆 / 組織変更 / 令4. 11. 1,平28. 11. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

303.0,334679.0,西部歯科クリニック,〒963－8026,郡山市並木四丁目３番地２０,024-924-1828,医療法人快晴会　理事長　富田　祐介,富田　祐介 / 組織変更 / 令4. 11. 1,平28. 11. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

304.0,334687.0,小沼歯科医院,〒963－8071,郡山市富久山町久保田字上野２５－１,024-923-0648,小沼　剛,小沼　剛 / 新規 / 令5. 2. 1,平29. 2. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

