
123.0,04,1419,0,医療法人北祐会　北海道脳神経内科病院,〒063－0802,札幌市西区二十四軒２条２丁目４番３０号,011-631-1161 / 交代 / 令5. 4. 1,医療法人　北会 / 脳内　リハ,森若　文雄 / 現存,昭62. 4. 1,一般　　    105,病院,,,,,,,,,,,,,,

124.0,04 / (04,1431 / 3319,5 / 6),手稲渓仁会病院,〒006－8555,札幌市手稲区前田１条１２丁目１番４０号 / 常　勤:　　 298,011-681-8111 / 令5. 12. 15,医療法人　渓仁会,古田　康 / 新規,昭62. 12. 15 / 内　呼内　循環器内科　消化器内科　脳内　外　呼外　心外　整外　脳外　形外　精　リウ　小　皮　ひ　産　婦　眼　耳い　リハ　放　病理　麻　救急科　歯外　小歯,一般　　    670 / 現存,病院,,,,,,,,,,,,,,

125.0,04,1479,4,医療法人澤山会　手稲病院,〒006－0816,札幌市手稲区前田６条１３丁目８番１５号,011-683-1111 / 組織変更 / 令6. 5. 7,医療法人澤山会　理事長　澤山　浩之 / 精　心内　リハ,澤山　浩之 / 現存,平3. 5. 7,精神　　    232,病院,,,,,,,,,,,,,,

126.0,04,1494,3,札幌グリーン病院,〒006－0005,札幌市手稲区西宮の沢５条１丁目１３番１５号,011-662-2338 / 交代 / 令5. 1. 1,医療法人　桜花会 / 精　内　心内,橋本　博介 / 現存,平5. 1. 1,精神　　    180,病院,,,,,,,,,,,,,,

127.0,04 / (04,1496 / 3513,8 / 4),医療法人　秀友会　札幌秀友会病院,〒006－0805,札幌市手稲区新発寒５条６丁目２番１号 / 常　勤:　　　12,011-685-3333 / 令5. 1. 1,医療法人　秀友会,安斉　公雄 / 交代 / 現存,平5. 1. 1 / 脳外　脳内　循　心外　麻　リハ　糖尿病内科、内科　精　消化器外科　肛門外科　歯　小歯　歯外,一般　　    140 / 療養病床,病院,,,,,,,,,,,,,,

128.0,04,1509,8,社会医療法人延山会西成病院,〒006－0832,札幌市手稲区曙２条２丁目２番２７号,011-681-9321 / 交代 / 令5. 7. 1,社会医療法人延山会 / 療養　　     49 / 内科　糖尿病内科　循環器内科　消化器内科　呼内　リウ　アレ　リハ　脳内,西　研 / 療養病床 / 現存,平5. 7. 1,一般　　     60,病院,,,,,,,,,,,,,,

129.0,04,1523,9,医療法人　札幌西の峰病院,〒063－0022,札幌市西区平和２条５丁目１０番１号,011-661-8060 / 交代 / 令6. 5. 1,医療法人　札幌西の峰病院　理事長　柴崎　淳一 / 神経精神科、老年精神科　内,柴崎　淳一 / 現存,平6. 5. 1,精神　　    157,病院,,,,,,,,,,,,,,

130.0,04,1524,7,医療法人知仁会　八木整形外科病院,〒063－0033,札幌市西区西野３条５丁目１番３５号,011-663-3100 / 交代 / 令6. 5. 1,医療法人知仁会　八木整形外科病院　理事長　八木　知徳 / 整外　内　リウ　リハ　麻,八木　知徳 / 現存,平6. 5. 1,一般　　    120,病院,,,,,,,,,,,,,,

131.0,04,1527,0,医療法人　西さっぽろ病院,〒063－0003,札幌市西区山の手３条２丁目５番１号,011-611-6611 / 交代 / 令6. 10. 1,医療法人　西さっぽろ病院　理事長　渡邊　吾一 / 整外　リハ　麻,宮嶋　俊定 / 現存,平6. 10. 1,一般　　     56,病院,,,,,,,,,,,,,,

132.0,04,1535,3,医療法人　札幌宮の沢病院,〒006－0001,札幌市手稲区西宮の沢１条４丁目１４番３５号,011-685-3838 / 交代 / 令4. 1. 1,医療法人　札幌宮の沢病院　理事長　田中　誠人 / 内,日野　裕介 / 療養病床 / 現存,平7. 1. 1,療養　　    355,病院,,,,,,,,,,,,,,

133.0,04,1543,7,医療法人　札幌山の上病院,〒063－0006,札幌市西区山の手６条９丁目１番１号,011-621-1200 / 組織変更 / 令4. 5. 1,医療法人　札幌山の上病院 / 脳内　リウ　形外　脳外　消化器内科　循環器内科　一般内科　整外　外　放　リハ,長谷川　公範 / 療養病床 / 現存,平7. 5. 1,一般　　    288,病院,,,,,,,,,,,,,,

134.0,04,1563,5,医療法人社団明日佳　宮の沢明日佳病院,〒063－0062,札幌市西区西町南２０丁目１番３０号,011-664-7111 / 組織変更 / 令6. 1. 1,医療法人社団明日佳　理事長　小野寺　眞悟 / 脳外　脳内　リハ　整外,丹羽　潤 / 現存,平9. 1. 1,一般　　     99,病院,,,,,,,,,,,,,,

135.0,04,1582,5,医療法人　札幌緑誠病院,〒006－0004,札幌市手稲区西宮の沢４条４丁目１８番１１号,011-683-1199 / 組織変更 / 令4. 1. 1,医療法人　札幌緑誠病院　理事長　田中　誠人 / 内,成松　直人 / 療養病床 / 現存,平10. 1. 1,療養　　    342,病院,,,,,,,,,,,,,,

136.0,04,1600,5,医療法人社団　深仁会　ふかざわ病院,〒063－0802,札幌市西区二十四軒２条４丁目６番８号,011-611-1181 / 組織変更 / 令5. 1. 1,医療法人社団深仁会　ふかざわ病院 / 整外　リハ　リウ,深澤　雅則 / 現存,平11. 1. 1,一般　　     60,病院,,,,,,,,,,,,,,

137.0,04,1612,0,医療法人　北武会　北都病院,〒006－0860,札幌市手稲区手稲山口５５０番２,011-683-6667 / 新規 / 令5. 12. 15,医療法人　北武会 / 内　リハ,小原　孝雄 / 療養病床 / 現存,平11. 12. 15,療養　　    113,病院,,,,,,,,,,,,,,

138.0,04,1651,8,医療法人社団　静和会　平和リハビリテーション病院,〒063－0029,札幌市西区平和３０６番１,011-662-1771 / 新規 / 令2. 5. 1,医療法人社団　静和会 / 内　整外　リハ,霜山　龍志 / 療養病床 / 現存,平14. 5. 1,療養　　    120,病院,,,,,,,,,,,,,,

139.0,04,1658,3,北海道内科リウマチ科病院,〒063－0811,札幌市西区琴似１条３丁目１番４５号,011-611-1371 / 移動 / 令2. 12. 8,医療法人　清仁会 / 療養　　     60 / 内　リウ　消化器内科　呼内　循環器内科　リハ,中川　育磨 / 療養病床 / 現存,平14. 12. 8,一般　　    120,病院,,,,,,,,,,,,,,

140.0,04,1672,4,医療法人社団　康仁会　中田泌尿器科病院,〒063－0061,札幌市西区西町北５丁目１番５号,011-661-0550 / 移動 / 令3. 11. 1,医療法人社団　康仁会　中田泌尿器科病院 / ひ　麻,宮島　直人 / 現存,平15. 11. 1,一般　　     28,病院,,,,,,,,,,,,,,

141.0,04 / (04,1748 / 3422,2 / 8),北海道立子ども総合医療・療育センター,〒006－0041,札幌市手稲区金山１条１丁目２４０番６ / 常　勤:　　　44,011-691-5696 / 令元. 9. 1,北海道　北海道病院事業管理者　鈴木　信寛,縫　明大 / 移動,平19. 9. 1 / 小　小児神経内科　新生児内科　小児内分泌内科　小児血液腫瘍内科　小児腎臓内科　小児アレルギー科　小児循環器内科　小外　小児心臓血管外科　小児脳神経外科　小児眼科　小児耳鼻咽喉科　小児皮膚科　小児形成外科　小児泌尿器科　小児精神科　リハ（小児）　リハ（整形）　小児歯科口腔外科　麻　放　産　病理,一般　　    215 / 現存,病院,,,,,,,,,,,,,,

142.0,04,1782,1,社会医療法人　アルデバラン　手稲いなづみ病院,〒006－0813,札幌市手稲区前田３条４丁目２番６号,011-685-2200 / 交代 / 令4. 4. 1,社会医療法人　アルデバラン / 内科、腎臓内科、糖尿病・内分泌内科　消化器内科　呼内　循環器内科　リウ　リハ,猪股　慎一郎 / 現存,平22. 4. 1,一般　　    110,病院,,,,,,,,,,,,,,

143.0,04 / (04,1824 / 3458,1 / 2),医療法人社団　研仁会　北海道脳神経外科記念病院,〒063－0869,札幌市西区八軒９条東５丁目１ー２０ / 常　勤:　　　19,011-717-2131 / 令6. 4. 23,医療法人社団　研仁会　理事長　三森　康自,小柳　泉 / 移動,平24. 4. 23 / 脳外　脳内　心外　放　麻　リハ　歯,一般　　    134 / 現存,病院,,,,,,,,,,,,,,

144.0,04,1844,9,社会医療法人　アルデバラン　さっぽろ二十四軒病院,〒063－0802,札幌市西区二十四軒２条４丁目７番２０号,011-641-2281 / 交代 / 令元. 12. 1,社会医療法人　アルデバラン / 内科、糖尿病内分泌内科、腎臓内科　消化器内科　呼内　循環器内科　リハ,三好　茂樹 / 現存,平25. 12. 1,一般　　     44,病院,,,,,,,,,,,,,,

145.0,04,1875,3,社会医療法人　孝仁会　札幌孝仁会記念病院,〒063－0052,札幌市西区宮の沢２条１丁目１６番１号,011-665-0020 / 移動 / 令4. 10. 15,社会医療法人　孝仁会 / 心外　脳外　呼外　消化器外科、消化器内科　整外　循環器内科　呼内　糖尿病内科、腎臓内科、内科、腫瘍内科　脳内　婦　ひ　耳い　頭頸部外科、外科、乳腺外科、血管外科　麻　放射線治療科、放射線診断科　病理　形外　リハ,入江　伸介 / 現存,平28. 10. 15,一般　　    276,病院,,,,,,,,,,,,,,

146.0,04 / (04,1884 / 3505,5 / 0),札幌田中病院,〒006－0004,札幌市手稲区西宮の沢４条４丁目２番１号 / 常　勤:　　　 9,011-683-2888 / 令5. 8. 3,医療法人　タナカメディカル　理事長　田中　誠人,渡辺　祝安 / 移動,平29. 8. 3 / 内　リハ　歯,療養　　    334 / 現存,病院,,,,,,,,,,,,,,

147.0,04,1914,0,医療法人社団北裕会　札幌記念病院,〒063－0849,札幌市西区八軒９条西１０丁目１番１１号,011-618-2221 / 交代 / 令7. 3. 1,医療法人社団北裕会 / 内　リハ,穴田　健一郎 / 現存,平31. 3. 1,一般　　    113,病院,,,,,,,,,,,,,,

148.0,04,1933,0,社会医療法人　北腎会　坂泌尿器科病院,〒063－0842,札幌市西区八軒２条西４丁目１－１,011-688-7400 / 移動 / 令2. 9. 1,社会医療法人北腎会 / ひ　放射線治療科　腎臓内科　循環器内科　麻,坂　丈敏 / 現存,令2. 9. 1,一般　　     59,病院,,,,,,,,,,,,,,

149.0,04,1953,8,医療法人社団　静和会　静和記念病院,〒063－0865,札幌市西区八軒５条東５丁目１番１号,011-738-7111 / 移動 / 令4. 5. 11,医療法人社団　静和会 / 療養　　    100 / 内　外　消化器内科、消化器外科　呼内　循環器内科　脳外　整外　皮　リハ　麻　ひ,神山　俊哉 / 療養病床 / 現存,令4. 5. 11,一般　　     95,病院,,,,,,,,,,,,,,

150.0,05,1027,8,医療福祉センター札幌あゆみの園,〒003－0859,札幌市白石区川北２２５４番地１,011-879-5555 / 新規 / 令5. 12. 1,社会福祉法人　北翔会 / 一般　　     94 / 内　小　精　麻,平元　東 / 現存,平11. 12. 1,療養　　     92,病院,,,,,,,,,,,,,,

151.0,05 / (05,1047 / 3365,6 / 6),医療法人中山会　新札幌パウロ病院,〒004－0002,札幌市厚別区厚別東２条６丁目４番１号 / 常　勤:　　　12,011-897-4111 / 令6. 6. 1,医療法人中山会 / 内　消化器内科　循環器内科　リハ　歯,高階　俊光 / 組織変更 / 現存,平12. 6. 1 / 療養　　    222,一般　　    171 / 療養病床,病院,,,,,,,,,,,,,,

152.0,05,1138,3,医療法人社団　翔嶺館　新札幌聖陵ホスピタル,〒004－0004,札幌市厚別区厚別東４条２丁目１番３０号,011-898-2151 / 移動 / 令3. 5. 1,医療法人社団　翔嶺館 / 内科、血液内科　外　循環器内科　消化器内科　脳外　人工透析外科　リハ　麻,武田　聰 / 現存,平15. 5. 1,一般　　     70,病院,,,,,,,,,,,,,,

153.0,05,1140,9,社会医療法人　医仁会　中村記念南病院,〒005－8555,札幌市南区川沿２条２丁目３番１号,011-573-8555 / 新規 / 令3. 7. 1,社会医療法人　医仁会 / 脳外　脳内　リハ,岡　亨治 / 現存,平15. 7. 1,一般　　    173,病院,,,,,,,,,,,,,,

154.0,05 / (05,1153 / 3545,2 / 3),医療法人社団明日佳　桜台明日佳病院,〒004－0065,札幌市厚別区厚別西５条５丁目１番１号 / 常　勤:　　　 4,011-894-8181 / 令4. 1. 1,医療法人社団　明日佳 / 内　精　リハ　循環器内科　歯,佐々木　正則 / 交代,平16. 1. 1 / 精神　　    100,療養　　     99 / 現存,病院,,,,,,,,,,,,,,

155.0,05,1294,4,医療法人菊郷会　石橋胃腸病院,〒003－0863,札幌市白石区川下３条４丁目２番１号,011-872-5811 / 交代 / 令2. 11. 1,医療法人菊郷会 / 療養　　     30 / 内　消化器内科　人工透析内科,葛西　健二 / 現存,平20. 11. 1,一般　　     76,病院,,,,,,,,,,,,,,

156.0,05 / (07,1357 / 3222,9 / 5),医療法人同仁会　札幌南病院,〒005－0850,札幌市南区石山東７丁目１番２８号 / 常　勤:　　　 4,011-591-1200 / 令5. 4. 1,医療法人　同仁会　理事長　安東　直之 / 内　透析　リハ　歯,宮坂　祐司 / 移動,平23. 4. 1 / 療養　　     50,一般　　     50 / 現存,病院,,,,,,,,,,,,,,

157.0,05 / (05,1361 / 3505,1 / 7),医療法人社団明日佳　白石明日佳病院,〒003－0005,札幌市白石区東札幌５条５丁目２番５号 / 常　勤:　　　 5,011-823-5151 / 令5. 4. 1,医療法人社団明日佳,馬場　雄大 / 移動,平23. 4. 1 / 内　リハ　歯,療養　　    219 / 現存,病院,,,,,,,,,,,,,,

158.0,05,1377,7,社会医療法人　医翔会　札幌白石記念病院,〒003－0026,札幌市白石区本通８丁目南１番１０号,011-863-5151 / 移動 / 令5. 9. 21,社会医療法人　医翔会 / 脳外　脳内　循環器内科　心外　腎臓内科（人工透析）　リハ　放　麻,道井　洋吏 / 現存,平23. 9. 21,一般　　    103,病院,,,,,,,,,,,,,,

159.0,05,1389,2,医療法人北武会　美しが丘病院,〒004－0839,札幌市清田区真栄６１番１,011-883-8881 / 移動 / 令5. 11. 1,医療法人北武会 / 内　リハ,小原　雅人 / 現存,平23. 11. 1,療養　　    120,病院,,,,,,,,,,,,,,

160.0,05,1393,4,医療法人社団　悠仁会　羊ヶ丘病院,〒004－0021,札幌市厚別区青葉町３丁目１番１０号,011-351-2211 / 移動 / 令6. 2. 13,医療法人社団悠仁会　理事長　倉　秀治 / 整外　リハ　内　麻,倉　秀治 / 現存,平24. 2. 13,一般　　     68,病院,,,,,,,,,,,,,,

161.0,05,1394,2,社会医療法人　恵佑会第２病院,〒003－0027,札幌市白石区本通１３丁目北７番１号,011-863-2111 / 移動 / 令6. 3. 1,社会医療法人　恵佑会　理事長　高橋　宏明 / 内　消化器内科　放射線診断科,高橋　宏明 / 現存,平24. 3. 1,一般　　    135,病院,,,,,,,,,,,,,,

162.0,05 / (05,1400 / 3475,7 / 3),医療法人徳洲会　札幌徳洲会病院,〒004－0041,札幌市厚別区大谷地東１丁目１番１号 / 常　勤:　　　79,011-890-1110 / 令6. 7. 1,医療法人　徳洲会,奥山　淳 / 移動,平24. 7. 1 / 内　消　胃　循　外　整外　形外　脳外　心外　皮　ひ　こう　眼　耳い　リハ　歯　放　歯外　麻　小　産婦　救急科　病理,一般　　    301 / 現存,病院,,,,,,,,,,,,,,

163.0,05,1465,0,医療法人豊和会　新札幌豊和会病院,〒004－0041,札幌市厚別区大谷地東２丁目５番１２号,011-893-7000 / 新規 / 令3. 4. 1,医療法人　豊和会 / 内　外　消化器内科、消化器外科　肛門内科、肛門外科　循環器内科　人工透析内科　リハ,笠井　章次 / 現存,平27. 4. 1,一般　　    140,病院,,,,,,,,,,,,,,

164.0,05 / (06,1467 / 3483,6 / 5),自衛隊札幌病院,〒005－0008,札幌市南区真駒内１７番地 / 常　勤:　　　45,011-581-3101 / 令3. 3. 26,防衛大臣　防衛大臣　中谷　元 / 内　外　脳外　整外　形外　精　小　皮　ひ　産婦　眼　耳い　リハ　放　救急科　歯　麻,森　知久 / 移動,平27. 3. 26 / 精神　　     30,一般　　    170 / 現存,病院,,,,,,,,,,,,,,

165.0,05,1518,6,晴生会さっぽろ病院,〒005－0814,札幌市南区川沿１４条１丁目５番１号,011-571-5103 / 交代 / 令5. 4. 1,医療法人　晴生会 / 療養　　     47 / 内科　ペインクリニック内科　外　消化器内科　循環器内科　整外　眼　リハ　麻,大滝　敏裕 / 療養病床 / 現存,平29. 4. 1,一般　　    190,病院,,,,,,,,,,,,,,

166.0,05,1583,0,華岡青洲記念病院,〒062－0003,札幌市豊平区美園３条５丁目３番１号,011-350-5858 / その他 / 令元. 12. 11,医療法人春林会 / 心臓内科　循環器内科　　心外　麻　放射線診断科,華岡　慶一 / 現存,令元. 12. 11,一般　　     57,病院,,,,,,,,,,,,,,

167.0,05,1586,3,社会医療法人　仁陽会　西岡第一病院,〒062－0033,札幌市豊平区西岡３条６丁目８番１号,011-852-7171 / 移動 / 令2. 2. 11,社会医療法人　仁陽会 / 整外　リハ　内科、漢方内科、ペインクリニック内科　麻　リウ,井上　篤志 / 現存,令2. 2. 11,一般　　     60,病院,,,,,,,,,,,,,,

168.0,05,1591,3,医療法人美脳　札幌美しが丘脳神経外科病院,〒004－0834,札幌市清田区真栄４条５丁目１９－１９,011-558-2200 / 新規 / 令2. 7. 1,医療法人美脳 / 脳外　リハ　麻　ペインクリニック外科,高橋　明 / 現存,令2. 7. 1,一般　　     58,病院,,,,,,,,,,,,,,

169.0,05,1620,0,仁楡会札幌病院,〒062－0922,札幌市豊平区中の島２条７丁目１番１号,011-814-9911 / 移動 / 令3. 8. 1,医療法人　仁楡会 / ひ　麻　血管外科　皮,松村　欣也 / 現存,令3. 8. 1,一般　　     77,病院,,,,,,,,,,,,,,

170.0,05 / (05,1621 / 3547,8 / 9),社会医療法人恵佑会札幌病院,〒003－0026,札幌市白石区本通９丁目南１番１号 / 常　勤:　　　45,011-863-2101 / 令3. 8. 1,社会医療法人恵佑会,久須美　貴哉 / 移動,令3. 8. 1 / 外科、乳腺外科、頭頸部外科　消化器外科、消化器内科　呼外　呼吸器腫瘍内科　気管食道外科　形外　腫瘍内科、緩和ケア内科　循環器内科　耳い　アレ　ひ　放射線診断科、放射線治療科　麻　病理　心内　精　腫瘍整形外科　歯　矯歯　歯外,一般　　    229 / 現存,病院,,,,,,,,,,,,,,

171.0,05,1623,4,医療法人徳洲会　札幌南徳洲会病院,〒004－0875,札幌市清田区平岡５条１丁目５番１号,011-883-0602 / 移動 / 令3. 7. 4,医療法人徳洲会 / 内科、緩和ケア内科、腎臓内科、糖尿病内科、漢方内科　消化器内科　呼内　循環器内科　リハ,四十坊　克也 / 現存,令3. 7. 4,一般　　     88,病院,,,,,,,,,,,,,,

172.0,05,1628,3,社会福祉法人ノテ福祉会　日本医療大学病院,〒062－0053,札幌市豊平区月寒東３条１１丁目１番５５号,011-852-6777 / 交代 / 令3. 10. 1,社会福祉法人ノテ福祉会 / 内科、血液内科　循環器内科　消化器内科　リハ　精　整外,斉藤　重幸 / 現存,令3. 10. 1,一般　　     92,病院,,,,,,,,,,,,,,

173.0,05,1647,3,医療法人　讃生会　北野病院,〒004－0861,札幌市清田区北野１条１丁目６番３０号,011-883-0121 / 交代 / 令4. 7. 1,医療法人讃生会 / 療養　　     66 / 内科、肝臓内科　消化器内科　循環器内科　リハ　脳外,金井　基錫 / 療養病床 / 現存,令4. 7. 1,一般　　     61,病院,,,,,,,,,,,,,,

174.0,05,1648,1,交雄会新さっぽろ病院,〒004－0051,札幌市厚別区厚別中央１条６丁目２－５,011-801-1212 / 移動 / 令4. 7. 23,社会医療法人交雄会メディカル / 療養　　    100 / 内科　内視鏡内科　血液内科　消化器内科　循環器内科　人工透析内科　リハ,渡　二郎 / 現存,令4. 7. 23,一般　　     85,病院,,,,,,,,,,,,,,

175.0,05,1649,9,新さっぽろ脳神経外科病院,〒004－0051,札幌市厚別区厚別中央１条６丁目２番１０号,011-891-2500 / 移動 / 令4. 7. 17,医療法人脳神経研究センター　 / 脳外　脳内　リハ　麻,大滝　雅文 / 現存,令4. 7. 17,一般　　    135,病院,,,,,,,,,,,,,,

176.0,05,1651,5,医療法人　新札幌整形外科病院,〒004－0051,札幌市厚別区厚別中央１条６丁目２－８,011-893-1161 / 移動 / 令4. 8. 8,医療法人　新札幌整形外科病院 / 整外　リハ　麻,吉本　尚 / 現存,令4. 8. 8,一般　　     88,病院,,,,,,,,,,,,,,

177.0,05,1681,2,医療法人社団　履信会　りしん会整形外科病院,〒062－0936,札幌市豊平区平岸６条９丁目３５番２,011-818-8887 / 新規 / 令6. 4. 1,医療法人社団　履信会　理事長　井本　憲志 / 整外　リハ　リウ　麻,桐田　卓 / 現存,令6. 4. 1,一般　　     51,病院,,,,,,,,,,,,,,

178.0,05,1711,7,社会医療法人柏葉会　札幌柏葉会病院,〒062－0931,札幌市豊平区平岸１条１２丁目１番２５号,011-876-9100 / 移動 / 令6. 12. 1,社会医療法人柏葉会　理事長　寺坂　俊介 / 脳外　脳内　循環器内科　放　麻　リハ　耳い,寺坂　俊介 / 現存,令6. 12. 1,一般　　    167,病院,,,,,,,,,,,,,,

179.0,05,1712,5,社会医療法人柏葉会　脳神経内科かしわば病院,〒062－8513,北海道札幌市豊平区月寒東１条１５丁目７番２０号,011-598-6080 / 新規 / 令6. 12. 1,社会医療法人柏葉会　理事長　寺坂　俊介 / 脳内　リハ,宮岸　隆司 / 現存,令6. 12. 1,一般　　     50,病院,,,,,,,,,,,,,,

180.0,05,1713,3,医療法人徳洲会　札幌真駒内病院,〒005－0013,札幌市南区真駒内緑町１丁目２番１号,011-583-2000 / 交代 / 令7. 2. 1,医療法人徳洲会　理事長　東上　震一 / 心外　消化器外科、外科、肛門外科　整外　ひ　リハ　消化器内科、循環器内科、内科、腎臓内科　麻,谷口　雅人 / 現存,令7. 2. 1,一般　　     80,病院,,,,,,,,,,,,,,

181.0,06,1071,4,特定医療法人　平成会　平成会病院,〒060－0001,札幌市中央区北１条西１８丁目１番１,011-631-0333 / 移動 / 令6. 3. 11,特定医療法人　平成会　理事長　橋本　聡一 / 呼内　消化器内科　循環器内科　外　リハ　放　麻,石谷　利光 / 現存,平24. 3. 11,一般　　     82,病院,,,,,,,,,,,,,,

182.0,06,1126,6,医療法人菊郷会　愛育病院,〒064－0804,札幌市中央区南四条西２５丁目２番１号,011-563-2211 / 交代 / 令2. 6. 1,医療法人　菊郷会 / 内科、血液内科、糖尿病内科　消化器内科　循環器内科　外　整外　リハ　小　麻,盛　暁生 / 現存,平26. 6. 1,一般　　    164,病院,,,,,,,,,,,,,,

183.0,06,1184,5,医療法人同仁会　札幌ススキノ病院,〒064－0806,札幌市中央区南６条西８丁目５番地,011-512-2000 / 新規 / 令4. 6. 1,医療法人　同仁会　理事長　安東　直之 / 内　消化器内科　消化器外科　呼内　人工透析内科　循環器内科　外　整外　リハ,齋藤　正信 / 現存,平28. 6. 1,一般　　     50,病院,,,,,,,,,,,,,,

184.0,06,1194,4,国家公務員共済組合連合会　斗南病院,〒060－0004,札幌市中央区北４条西７丁目３－８,011-231-2121 / 移動 / 令4. 10. 11,国家公務員共済組合連合会 / 消化器内科、消化器外科　腫瘍内科、糖尿病・内分泌内科、血液内科、内科　緩和ケア内科　呼内　リウ　循環器内科　呼外　内視鏡外科、乳腺外科、頭頚部外科　心外　整外　形外　皮　ひ　婦人科、婦人科（生殖医療）　眼　耳い　麻　放射線診断科、放射線治療科　リハ　病理　精　救急科,奥芝　俊一 / 現存,平28. 10. 11,一般　　    283,病院,,,,,,,,,,,,,,

185.0,06,1210,8,札幌渓仁会リハビリテーション病院,〒060－0010,札幌市中央区北１０条西１７丁目３６－１３,011-640-7012 / 新規 / 令5. 6. 1,医療法人　渓仁会 / リハ　循環器内科,橋本　茂樹 / 現存,平29. 6. 1,療養　　    155,病院,,,,,,,,,,,,,,

186.0,06,1373,4,医療法人徳洲会　札幌外科記念病院,〒064－0923,札幌市中央区南二十三条西十五丁目１番３０号,011-563-0151 / 交代 / 令6. 2. 1,医療法人徳洲会　理事長　東上　震一 / 内　消化器内科、消化器外科　外　小外　肛門外科　整外　放　リハ　循環器内科、循環器外科,後平　泰信 / 現存,令6. 2. 1,一般　　     99,病院,,,,,,,,,,,,,,

187.0,07,1013,4,医療法人セレス　さっぽろ神経内科病院,〒065－0021,札幌市東区北２１条東２１丁目２番１号,011-780-5700 / 移動 / 令3. 7. 1,医療法人　セレス / 神内　内　リハ,川島　淳 / 現存,平27. 7. 1,一般　　     81,病院,,,,,,,,,,,,,,

188.0,07,1015,9,北海道泌尿器科記念病院,〒007－0841,札幌市東区北４１条東１丁目１番２５号,011-711-1717 / 移動 / 令3. 8. 1,医療法人　エム・ティー・エヌ / ひ　腎臓内科　麻　放,飴田　要 / 現存,平27. 8. 1,一般　　     40,病院,,,,,,,,,,,,,,

189.0,07 / (03,1022 / 3426,5 / 1),社会医療法人禎心会　札幌禎心会病院,〒065－0033,札幌市東区北３３条東１丁目３番１号 / 常　勤:　　　60,011-712-1131 / 令3. 11. 1,社会医療法人　禎心会,徳田　禎久 / 移動,平27. 11. 1 / 脳外　消化器内科、消化器外科　頭頸部外科、乳腺外科、ペインクリニック外科　腫瘍内科、内科、糖尿病内科　循環器内科　心外　神内　放射線治療科、放射線診断科　婦　形外　麻　歯　歯外　リハ　病理　呼内　ひ　整外　皮,一般　　    271 / 現存,病院,,,,,,,,,,,,,,

190.0,07,1103,3,社会医療法人朋仁会　整形外科北新病院,〒060－0908,札幌市東区北８条東４丁目１番５号,011-792-1211 / 移動 / 令2. 8. 20,社会医療法人　朋仁会　理事長　石田　隆司 / 整外　リハ　麻,斉田　通則 / 現存,令2. 8. 20,一般　　    112,病院,,,,,,,,,,,,,,

191.0,07,1105,8,医療法人社団　我汝会　さっぽろ病院,〒065－0005,札幌市東区北５条東１１丁目１６番１号,011-753-3030 / 移動 / 令2. 9. 28,医療法人社団　我汝会 / 整外　麻　リハ,春藤　基之 / 現存,令2. 9. 28,一般　　     88,病院,,,,,,,,,,,,,,

192.0,07,1125,6,社会医療法人　康和会　札幌しらかば台篠路病院,〒002－8025,札幌市北区篠路５条８丁目２番１号,011-773-0711 / 移動 / 令3. 11. 1,社会医療法人　康和会 / 療養　　    180 / 内　消化器内科　リハ,伴　紀宏 / 現存,令3. 11. 1,一般　　     60,病院,,,,,,,,,,,,,,

193.0,07,1156,1,医療法人札幌東和病院,〒065－0030,札幌市東区北３０条東１８丁目８番１号,011-784-1118 / 組織変更 / 令6. 1. 1,医療法人札幌東和病院　理事長　池下　照彦 / 内　放　リハ,池下　照彦 / 療養病床 / 現存,令6. 1. 1,療養　　    210,病院,,,,,,,,,,,,,,

194.0,07,1184,3,カレス記念病院,〒060－0906,札幌市東区北６条東３丁目１番地１,011-777-1011 / 移動 / 令7. 4. 1,社会医療法人社団カレスサッポロ　理事長　大城　辰美 / 一般    320 / 内科　腎臓内科　緩和ケア内科　糖尿病内科　腫瘍内科　心外　放　形外　婦　眼　リハ　外科　血管外科　乳腺外科　麻　整外　ひ　病理　脳外　呼内　呼外　消化器内科　消化器外科　循環器内科,浅香　正博 / 現存,令7. 4. 1,一般　　,病院,,,,,,,,,,,,,,

195.0,10,1027,8,江別市立病院,〒067－8585,江別市若草町６番地,011-382-5151 / 新規 / 令5. 7. 1,江別市　市長　後藤　好人 / 精神　　     59 / 内　人工透析内科　呼内　消化器内科　消化器外科　循環器内科　精　小　外科　乳腺外科　内視鏡外科　整外　皮　ひ　産婦　眼　耳い　麻　リハ　放　病理,富山　光広 / 現存,昭32. 7. 1,一般　　    278,病院,,,,,,,,,,,,,,

196.0,10,1328,0,医療法人英生会　野幌病院,〒069－0813,江別市野幌町５３番地の５,011-382-3483 / 新規 / 令4. 5. 1,医療法人　英生会 / 療養　　     46 / 内科、糖尿病内科　循環器内科　整外　リハ,野呂　三之 / 療養病床 / 現存,平7. 5. 1,一般　　     23,病院,,,,,,,,,,,,,,

